"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Argentina","ARG","International migrant stock, total","SM.POP.TOTL","2601188","","","","","2409183","","","","","2219411","","","","","2064199","","","","","1920798","","","","","1780443","","","","","1649919","","","","","1595069","","","","","1540219","","","","","1673088","","","","","1805957","","","","","2086302","","","","","","",
"Argentina","ARG","Children in employment, wage workers (% of children in employment, ages 7-14)","SL.WAG.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.13","","","","","","","","12.8","","","","","","","","","",
"Argentina","ARG","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","4.80000019073486","6","6.59999990463257","5.59999990463257","3.40000009536743","2.29999995231628","4.5","2.79999995231628","2.79999995231628","2","2.29999995231628","4.5","4.73000001907349","4.17000007629395","3.53999996185303","5.30000019073486","4.40000009536743","5.30000019073486","6","7.30000019073486","7.05999994277954","5.44000005722046","6.3600001335144","10.1000003814697","11.7600002288818","18.7999992370605","17.1100006103516","14.8199996948242","12.6499996185303","14.0500001907349","15","17.3199996948242","19.5900001525879","15.3599996566772","13.5200004577637","11.5100002288818","10.0799999237061","8.47000026702881","7.84000015258789","8.64999961853027","7.71000003814697","7.17999982833862","7.21999979019165","7.09999990463257","7.26999998092651","","","8.35000038146973","9.22000026702881","9.84000015258789","11.460000038147","8.73999977111816",
"Argentina","ARG","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","5.40000009536743","4.80000019073486","4.19000005722046","","","6.59999990463257","7.19999980926514","7.80000019073486","6.92999982833862","5.84999990463257","6.73000001907349","12.6999998092651","14.0600004196167","22.2999992370605","19.3099994659424","17.7999992370605","14.1099996566772","15.1800003051758","16.3799991607666","17.1900005340576","18.8299999237061","17.4799995422363","15.7399997711182","13.5200004577637","12.3400001525879","","9.68000030517578","9.82999992370605","9.17000007629395","8.48999977111816","8.78999996185303","8.46000003814697","8.35999965667725","","","9.44999980926514","10.5100002288818","10.6899995803833","12.3599996566772","9.82999992370605",
"Argentina","ARG","Unemployment with intermediate education (% of total labor force with intermediate education)","SL.UEM.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.1599998474121","17.9400005340576","15.5299997329712","12.8199996948242","11.8500003814697","","8.34000015258789","9.27999973297119","9.03999996185303","8.27999973297119","8.52999973297119","8.25","8.31999969482422","","","9.13000011444092","10.6899995803833","11.2299995422363","12.5699996948242","10.6499996185303",
"Argentina","ARG","Unemployment with basic education, male (% of male labor force with basic education)","SL.UEM.BASC.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.3099994659424","15.3199996948242","12.7399997711182","11.5500001907349","9.52000045776367","","7.69999980926514","9.35000038146973","7.96000003814697","7.71999979019165","7.15000009536743","7.11999988555908","7.75","","","9.52999973297119","9.98999977111816","11.4700002670288","13.6599998474121","8.84000015258789",
"Argentina","ARG","Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.5","13.6899995803833","6.75","5.65999984741211","4.3899998664856","","4.42999982833862","4.63000011444092","3.52999997138977","3.75999999046326","3.79999995231628","3.89000010490417","3.92000007629395","","","3.97000002861023","4.19999980926514","4.40000009536743","4.90000009536743","3.4300000667572",
"Argentina","ARG","Unemployment, youth male (% of male labor force ages 15-24) (national estimate)","SL.UEM.1524.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.6399993896484","22.8899993896484","19.6700000762939","","16.5300006866455","18.8400001525879","16.5799999237061","16.5300006866455","15.2799997329712","16.9899997711182","16.7099990844727","","","19.8600006103516","20.8500003814697","23.8700008392334","26.8099994659424","20.7700004577637",
"Argentina","ARG","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.182273436389","39.7586734315961","40.2763617387949","40.8237611751932","41.1957437613057","40.9407633063594","41.2813537668468","41.7906350843314","42.0102782413087","41.718238308531","41.6050658438558","41.2357943778045","40.3432220730237","40.8841143982787","41.4264439617449","40.9826110422916","41.3073826453907","41.053246922938","40.796100536691","41.1522402206113","40.5999803022218","40.4875566882459","40.7585234177705","40.6729270549321","40.8234640286858","41.0250253842084","41.2330848503142","41.4412756227941","42.146220107956","42.3760560305369","42.3938341360417","42.5339155345759",
"Argentina","ARG","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.5","67.0199966430664","67.7399978637695","","66.4599990844727","67.3099975585938","66.3399963378906","66.6100006103516","66.4199981689453","66.2399978637695","65.1500015258789","","","65.1900024414063","66.0899963378906","66.4000015258789","61.2700004577637","66.0100021362305",
